id,last_name,first_name,middle_name,suffix,nickname,full_name,birthday,gender,type,state,district,senate_class,party,url,address,phone,contact_form,rss_url,twitter,twitter_id,facebook,youtube,youtube_id,mastodon,bioguide_id,thomas_id,opensecrets_id,lis_id,fec_ids,cspan_id,govtrack_id,votesmart_id,ballotpedia_id,washington_post_id,icpsr_id,wikipedia_id
7479,Ragsdale,James,Willard,,,,1872-12-14,M,rep,SC,6,,Democrat,,,,,,,,,,,,R000010,,,,,,408993,,,,7689,J. Willard Ragsdale
7480,Ramsey,John,Rathbone,,,,1862-04-25,M,rep,NJ,6,,Republican,,,,,,,,,,,,R000027,,,,,,409008,,,,7704,John R. Ramsey
7481,Randall,Charles,Hiram,,,,1865-07-23,M,rep,CA,9,,Prohibitionist,,,,,,,,,,,,R000036,,,,,,409017,,,,7712,Charles Hiram Randall
7482,Randall,Clifford,Ellsworth,,,,1876-12-25,M,rep,WI,1,,Republican,,,,,,,,,,,,R000038,,,,,,409019,,,,7714,Clifford E. Randall
7483,Robbins,Edward,Everett,,,,1860-09-27,M,rep,PA,22,,Republican,,,,,,,,,,,,R000298,,,,,,409270,,,,7941,Edward Everett Robbins
7484,Robinson,Leonidas,Dunlap,,,,1867-04-22,M,rep,NC,7,,Democrat,,,,,,,,,,,,R000348,,,,,,409319,,,,7987,Leonidas D. Robinson
7485,Rowan,Joseph,,,,,1870-09-08,M,rep,NY,19,,Democrat,,,,,,,,,,,,R000472,,,,,,409433,,,,8088,Joseph Rowan
7486,Rowe,Frederick,William,,,,1863-03-19,M,rep,NY,6,,Republican,,,,,,,,,,,,R000476,,,,,,409437,,,,8092,Frederick W. Rowe
7487,Sanders,Jared,Young,,,,1869-01-29,M,rep,LA,6,,Democrat,,,,,,,,,,,,S000035,,,,,,409552,,,,8197,Jared Y. Sanders Sr.
7488,Sanford,Rollin,Brewster,,,,1874-05-18,M,rep,NY,28,,Republican,,,,,,,,,,,,S000053,,,,,,409568,,,,8212,Rollin B. Sanford
7489,Saunders,Edward,Watts,,,,1860-10-20,M,rep,VA,5,,Democrat,,,,,,,,,,,,S000077,,,,,,409589,,,,8227,Edward W. Saunders
7490,Scully,Thomas,Joseph,,,,1868-09-19,M,rep,NJ,3,,Democrat,,,,,,,,,,,,S000206,,,,,,409711,,,,8330,Thomas J. Scully
7491,Sells,Sam,Riley,,,,1871-08-02,M,rep,TN,1,,Republican,,,,,,,,,,,,S000235,,,,,,409739,,,,8356,Sam R. Sells
7492,Shields,John,Knight,,,,1858-08-15,M,sen,TN,,2,Democrat,,,,,,,,,,,,S000363,,,,,,409858,,,,8471,John K. Shields
7493,Sims,Thetus,Willrette,,,,1852-04-25,M,rep,TN,8,,Democrat,,,,,,,,,,,,S000441,,,,,,409935,,,,8537,Thetus W. Sims
7494,Small,John,Humphrey,,,,1858-08-29,M,rep,NC,1,,Democrat,,,,,,,,,,,,S000500,,,,,,409987,,,,8588,John Humphrey Small
7495,Smith,Thomas,Francis,,,,1865-07-24,M,rep,NY,16,,Democrat,,,,,,,,,,,,S000619,,,,,,410094,,,,8689,Thomas Francis Smith
7496,Stanley,Augustus,Owsley,,,,1867-05-21,M,sen,KY,,2,Democrat,,,,,,,,,,,,S000796,,,,,,410262,,,,8838,Augustus Owsley Stanley
7497,Steele,Henry,Joseph,,,,1860-05-10,M,rep,PA,26,,Democrat,,,,,,,,,,,,S000831,,,,,,410295,,,,8868,Henry Joseph Steele
7498,Sterling,Thomas,,,,,1851-02-21,M,sen,SD,,2,Republican,,,,,,,,,,,,S000872,,,,,,410334,,,,8902,Thomas Sterling
7499,Sulzer,Charles,August,,,,1879-02-24,M,rep,AK,0,,,,,,,,,,,,,,S001064,,,,,,410518,,,,,Charles August Sulzer
7500,Swindall,Charles,,,,,1876-02-13,M,rep,OK,8,,Republican,,,,,,,,,,,,S001121,,,,,,410573,,,,9129,Charles Swindall
7501,Swope,King,,,,,1893-08-10,M,rep,KY,8,,Republican,,,,,,,,,,,,S001129,,,,,,410580,,,,9136,King Swope
7502,Thompson,Joseph,Bryan,,,,1871-04-29,M,rep,OK,5,,Democrat,,,,,,,,,,,,T000210,,,,,,410789,,,,9332,Joseph Bryan Thompson
7503,Van Dyke,Carl,Chester,,,,1881-02-18,M,rep,MN,4,,Democrat,,,,,,,,,,,,V000034,,,,,,411079,,,,9610,Carl Van Dyke
7504,Venable,William,Webb,,,,1880-09-25,M,rep,MS,5,,Democrat,,,,,,,,,,,,V000086,,,,,,411142,,,,9661,William W. Venable
7505,Watkins,John,Thomas,,,,1854-01-15,M,rep,LA,4,,Democrat,,,,,,,,,,,,W000193,,,,,,411365,,,,9867,John T. Watkins
7506,Watson,Walter,Allen,,,,1867-11-25,M,rep,VA,4,,Democrat,,,,,,,,,,,,W000206,,,,,,411377,,,,9878,Walter Allen Watson
7507,Webb,Edwin,Yates,,,,1872-05-23,M,rep,NC,9,,Democrat,,,,,,,,,,,,W000231,,,,,,411399,,,,9898,Edwin Y. Webb
7508,Welling,Milton,Holmes,,,,1876-01-25,M,rep,UT,1,,Democrat,,,,,,,,,,,,W000278,,,,,,411443,,,,9938,Milton H. Welling
7509,Welty,Benjamin,Franklin,,,,1870-08-09,M,rep,OH,4,,Democrat,,,,,,,,,,,,W000291,,,,,,411455,,,,9949,Benjamin F. Welty
7510,Whaley,Richard,Smith,,,,1874-07-15,M,rep,SC,1,,Democrat,,,,,,,,,,,,W000319,,,,,,411481,,,,9974,Richard S. Whaley
7511,Wilson,James,Clifton,,,,1874-06-21,M,rep,TX,12,,Democrat,,,,,,,,,,,,W000593,,,,,,411748,,,,10233,James Clifton Wilson
7512,Wilson,John,Haden,,,,1867-08-20,M,rep,PA,22,,Democrat,,,,,,,,,,,,W000600,,,,,,411755,,,,10240,John Haden Wilson
7513,Wilson,William,Warfield,,,,1868-03-02,M,rep,IL,3,,Republican,,,,,,,,,,,,W000624,,,,,,411778,,,,10263,William Warfield Wilson
7514,Yangco,Teodoro,Rafael,,,,1861-11-09,M,rep,PI,0,,,,,,,,,,,,,,Y000004,,,,,,411938,,,,,Teodoro R. Yangco
7515,Young,James,,,,,1866-07-18,M,rep,TX,3,,Democrat,,,,,,,,,,,,Y000040,,,,,,411972,,,,10443,James Young (Texas politician)
7516,Comer,Braxton,Bragg,,,,1848-11-07,M,sen,AL,,2,Democrat,,,,,,,,,,,,C000657,,,,,,402784,,,,1962,B. B. Comer
7517,Harding,Warren,Gamaliel,,,,1865-11-02,M,sen,OH,,3,Republican,,,,,,,,,,,,H000192,,,,,,405073,,,,4059,Warren G. Harding
7518,Andrews,William,Ezekiel,,,,1854-12-17,M,rep,NE,5,,Republican,,,,,,,,,,,,A000251,,,,,,400887,,,,201,William E. Andrews
7519,Ansorge,Martin,Charles,,,,1882-01-01,M,rep,NY,21,,Republican,,,,,,,,,,,,A000260,,,,,,400897,,,,210,Martin C. Ansorge
7520,Appleby,Theodore,Frank,,,,1864-10-10,M,rep,NJ,3,,Republican,,,,,,,,,,,,A000267,,,,,,400905,,,,217,T. Frank Appleby
7521,Atkeson,William,Oscar,,,,1854-08-24,M,rep,MO,6,,Republican,,,,,,,,,,,,A000326,,,,,,400974,,,,281,William O. Atkeson
7522,Baldwin,Henry,Alexander,,,,1871-01-12,M,rep,HI,-1,,Republican,,,,,,,,,,,,B000088,,,,,,401090,,,,,Henry Alexander Baldwin
7523,Benham,John,Samuel,,,,1863-10-24,M,rep,IN,4,,Republican,,,,,,,,,,,,B000361,,,,,,401353,,,,625,John S. Benham
7524,Bird,Richard,Ely,,,,1878-11-04,M,rep,KS,8,,Republican,,,,,,,,,,,,B000479,,,,,,401460,,,,724,Richard Ely Bird
7525,Blackmon,Fred,Leonard,,,,1873-09-15,M,rep,AL,-1,,Democrat,,,,,,,,,,,,B000514,,,,,,401492,,,,757,Fred L. Blackmon
7526,Blakeney,Albert,Alexander,,,,1850-09-28,M,rep,MD,2,,Republican,,,,,,,,,,,,B000535,,,,,,401510,,,,776,Albert Blakeney
7527,Bland,Oscar,Edward,,,,1877-11-21,M,rep,IN,2,,Republican,,,,,,,,,,,,B000542,,,,,,401517,,,,782,Oscar E. Bland
7528,Bond,Charles,Grosvenor,,,,1877-05-29,M,rep,NY,8,,Republican,,,,,,,,,,,,B000610,,,,,,401578,,,,840,Charles G. Bond
7529,Bowers,George,Meade,,,,1863-09-13,M,rep,WV,2,,Republican,,,,,,,,,,,,B000690,,,,,,401652,,,,904,George Meade Bowers
7530,Brandegee,Frank,Bosworth,,,,1864-07-08,M,sen,CT,,3,Republican,,,,,,,,,,,,B000769,,,,,,401728,,,,978,Frank B. Brandegee
7531,Brennan,Vincent,Morrison,,,,1890-04-22,M,rep,MI,13,,Republican,,,,,,,,,,,,B000800,,,,,,401757,,,,1005,Vincent M. Brennan
7532,Brinson,Samuel,Mitchell,,,,1870-03-20,M,rep,NC,3,,Democrat,,,,,,,,,,,,B000840,,,,,,401797,,,,1042,Samuel M. Brinson
7533,Brooks,Edward,Schroeder,,,,1867-06-14,M,rep,PA,20,,Republican,,,,,,,,,,,,B000876,,,,,,401833,,,,1073,Edward Schroeder Brooks
7534,Brooks,Edwin,Bruce,,,,1868-09-20,M,rep,IL,23,,Republican,,,,,,,,,,,,B000877,,,,,,401834,,,,1074,Edwin B. Brooks
7535,Brown,Joseph,Edgar,,,,1880-02-11,M,rep,TN,3,,Republican,,,,,,,,,,,,B000935,,,,,,401889,,,,1125,Joseph Edgar Brown
7536,Burke,William,Joseph,,,,1862-09-25,M,rep,PA,-1,,Republican,,,,,,,,,,,,B001101,,,,,,402046,,,,1274,William J. Burke
7537,Burroughs,Sherman,Everett,,,,1870-02-06,M,rep,NH,1,,Republican,,,,,,,,,,,,B001138,,,,,,402081,,,,1306,Sherman Everett Burroughs
7538,Bursum,Holm,Olaf,,,,1867-02-10,M,sen,NM,,2,Republican,,,,,,,,,,,,B001144,,,,,,402087,,,,1312,Holm O. Bursum
7539,Cameron,Ralph,Henry,,,,1863-10-21,M,sen,AZ,,3,Republican,,,,,,,,,,,,C000066,,,,,,402224,,,,1436,Ralph H. Cameron
7540,Campbell,Philip,Pitt,,,,1862-04-25,M,rep,KS,3,,Republican,,,,,,,,,,,,C000097,,,,,,402252,,,,1462,Philip P. Campbell
7541,Cannon,Joseph,Gurney,,,,1836-05-07,M,rep,IL,18,,Republican,,,,,,,,,,,,C000121,,,,,,402272,,,,1483,Joseph Gurney Cannon
7542,Chandler,Thomas,Alberter,,,,1871-07-26,M,rep,OK,1,,Republican,,,,,,,,,,,,C000295,,,,,,402437,,,,1638,Thomas Alberter Chandler
7543,Chandler,Walter,Marion,,,,1867-12-08,M,rep,NY,19,,Republican,,,,,,,,,,,,C000297,,,,,,402439,,,,1640,Walter M. Chandler
7544,Classon,David,Guy,,,,1870-09-27,M,rep,WI,9,,Republican,,,,,,,,,,,,C000474,,,,,,402612,,,,1804,David G. Classon
7545,Clouse,Wynne,F.,,,,1883-08-29,M,rep,TN,4,,Republican,,,,,,,,,,,,C000532,,,,,,402666,,,,1854,Wynne F. Clouse
7546,Codd,George,Pierre,,,,1869-12-07,M,rep,MI,1,,Republican,,,,,,,,,,,,C000579,,,,,,402708,,,,1895,George P. Codd
7547,Connell,Charles,Robert,,,,1864-09-22,M,rep,PA,10,,Republican,,,,,,,,,,,,C000685,,,,,,402811,,,,1987,Charles Robert Connell
7548,Copley,Ira,Clifton,,,,1864-10-25,M,rep,IL,11,,Republican,,,,,,,,,,,,C000770,,,,,,402889,,,,2063,Ira Clifton Copley
7549,Coughlin,Clarence,Dennis,,,,1883-07-27,M,rep,PA,11,,Republican,,,,,,,,,,,,C000806,,,,,,402925,,,,2091,Clarence Dennis Coughlin
7550,Crago,Thomas,Spencer,,,,1866-08-08,M,rep,PA,-1,,Republican,,,,,,,,,,,,C000853,,,,,,402969,,,,2130,Thomas S. Crago
7551,Crow,William,Evans,,,,1870-03-10,M,sen,PA,,1,Republican,,,,,,,,,,,,C000938,,,,,,403050,,,,2205,William E. Crow
7552,Cummins,Albert,Baird,,,,1850-02-15,M,sen,IA,,3,Republican,,,,,,,,,,,,C000988,,,,,,403096,,,,2252,Albert B. Cummins
7553,De Veyra,Jaime,Carlos,,,,1873-11-04,M,rep,PI,0,,,,,,,,,,,,,,D000276,,,,,,403322,,,,,Jaime C. de Veyra
7554,Dillingham,William,Paul,,,,1843-12-12,M,sen,VT,,3,Republican,,,,,,,,,,,,D000347,,,,,,403465,,,,2597,William P. Dillingham
7555,Dunn,Thomas,Byrne,,,,1853-03-16,M,rep,NY,38,,Republican,,,,,,,,,,,,D000553,,,,,,403660,,,,2776,Thomas B. Dunn
7556,Echols,Leonard,Sidney,,,,1871-10-30,M,rep,WV,6,,Republican,,,,,,,,,,,,E000030,,,,,,403725,,,,2834,Leonard S. Echols
7557,Elston,John,Arthur,,,,1874-02-10,M,rep,CA,6,,Republican,,,,,,,,,,,,E000161,,,,,,403852,,,,2949,John A. Elston
7558,Ernst,Richard,Pretlow,,,,1858-02-28,M,sen,KY,,3,Republican,,,,,,,,,,,,E000206,,,,,,403893,,,,2983,Richard P. Ernst
7559,Evans,Robert,Emory,,,,1856-07-15,M,rep,NE,3,,Republican,,,,,,,,,,,,E000256,,,,,,403938,,,,3020,Robert E. Evans
7560,Flood,Henry,De La Warr,,,,1865-09-02,M,rep,VA,10,,Democrat,,,,,,,,,,,,F000210,,,,,,404165,,,,3225,Henry D. Flood
7561,Fordney,Joseph,Warren,,,,1853-11-05,M,rep,MI,8,,Republican,,,,,,,,,,,,F000271,,,,,,404222,,,,3275,Joseph W. Fordney
7562,Frankhauser,William,Horace,,,,1863-03-05,M,rep,MI,3,,Republican,,,,,,,,,,,,F000341,,,,,,404289,,,,3339,William H. Frankhauser
7563,Gahn,Harry,Conrad,,,,1880-04-26,M,rep,OH,21,,Republican,,,,,,,,,,,,G000004,,,,,,404381,,,,3422,Harry C. Gahn
7564,Gensman,Lorraine,Michael,,,,1878-08-26,M,rep,OK,6,,Republican,,,,,,,,,,,,G000123,,,,,,404493,,,,3528,L. M. Gensman
7565,Gernerd,Fred,Benjamin,,,,1879-11-22,M,rep,PA,13,,Republican,,,,,,,,,,,,G000137,,,,,,404506,,,,3540,Fred Benjamin Gernerd
7566,Good,James,William,,,,1866-09-24,M,rep,IA,5,,Republican,,,,,,,,,,,,G000275,,,,,,404637,,,,3664,James William Good
7567,Goodykoontz,Wells,,,,,1872-06-03,M,rep,WV,5,,Republican,,,,,,,,,,,,G000308,,,,,,404667,,,,3693,Wells Goodykoontz
7568,Gould,Norman,Judd,,,,1877-03-15,M,rep,NY,36,,Republican,,,,,,,,,,,,G000342,,,,,,404698,,,,3723,Norman J. Gould
7569,Hardy,Rufus,,,,,1855-12-16,M,rep,TX,6,,Democrat,,,,,,,,,,,,H000198,,,,,,405079,,,,4065,Rufus Hardy (representative)
7570,Harreld,John,William,,,,1872-01-24,M,sen,OK,,3,Republican,,,,,,,,,,,,H000227,,,,,,405105,,,,4092,John W. Harreld
7571,Hays,Edward,Dixon,,,,1872-04-28,M,rep,MO,14,,Republican,,,,,,,,,,,,H000403,,,,,,405270,,,,4242,Edward D. Hays
7572,Henry,Lewis,,,,,1885-06-08,M,rep,NY,37,,Republican,,,,,,,,,,,,H000510,,,,,,405373,,,,4336,Lewis Henry
7573,Herrick,Manuel,,,,,1876-09-20,M,rep,OK,8,,Republican,,,,,,,,,,,,H000540,,,,,,405402,,,,4364,Manuel Herrick
7574,Hicks,Frederick,Cocks,,,,1872-03-06,M,rep,NY,1,,Republican,,,,,,,,,,,,H000564,,,,,,405426,,,,4385,Frederick C. Hicks
7575,Himes,Joseph,Hendrix,,,,1885-08-15,M,rep,OH,16,,Republican,,,,,,,,,,,,H000626,,,,,,405484,,,,4439,Joseph H. Himes
7576,Hogan,Michael,Joseph,,,,1871-04-22,M,rep,NY,7,,Republican,,,,,,,,,,,,H000693,,,,,,405546,,,,4496,Michael J. Hogan
7577,Houghton,Alanson,Bigelow,,,,1863-10-10,M,rep,NY,37,,Republican,,,,,,,,,,,,H000813,,,,,,405661,,,,4602,Alanson B. Houghton
7578,Huck,Winnifred,Sprague Mason,,,,1882-09-14,F,rep,IL,-1,,Republican,,,,,,,,,,,,H000900,,,,,,405746,,,,4683,Winnifred Sprague Mason Huck
7579,Hukriede,Theodore,Waldemar,,,,1878-11-09,M,rep,MO,9,,Republican,,,,,,,,,,,,H000933,,,,,,405778,,,,4710,Theodore W. Hukriede
7580,Humphrey,Augustin,Reed,,,,1859-02-18,M,rep,NE,6,,Republican,,,,,,,,,,,,H000949,,,,,,405793,,,,4725,Augustin Reed Humphrey
7581,Husted,James,William,,,,1870-03-16,M,rep,NY,25,,Republican,,,,,,,,,,,,H001005,,,,,,405845,,,,4775,James W. Husted (Representative)
7582,Hutchinson,Elijah,Cubberley,,,,1855-08-07,M,rep,NJ,4,,Republican,,,,,,,,,,,,H001012,,,,,,405851,,,,4781,Elijah C. Hutchinson
7583,Ireland,Clifford,Cady,,,,1878-02-14,M,rep,IL,16,,Republican,,,,,,,,,,,,I000030,,,,,,405888,,,,4815,Clifford C. Ireland
7584,Jacoway,Henderson,Madison,,,,1870-11-07,M,rep,AR,5,,Democrat,,,,,,,,,,,,J000041,,,,,,405946,,,,4876,Henderson M. Jacoway
7585,James,Rorer,Abraham,,,,1859-03-01,M,rep,VA,5,,Democrat,,,,,,,,,,,,J000052,,,,,,405957,,,,4886,Rorer A. James
7586,Jefferis,Albert,Webb,,,,1868-12-07,M,rep,NE,2,,Republican,,,,,,,,,,,,J000067,,,,,,405972,,,,4901,Albert W. Jefferis
7587,Johnson,Paul,Burney,,,,1880-03-23,M,rep,MS,6,,Democrat,,,,,,,,,,,,J000166,,,,,,406063,,,,4984,Paul B. Johnson Sr.
7588,Jones,Evan,John,,,,1872-10-23,M,rep,PA,21,,Republican,,,,,,,,,,,,J000217,,,,,,406112,,,,5028,Evan John Jones (politician)
7589,Kalanianaole,Jonah,Kuhio,,,,1871-03-26,M,rep,HI,-1,,Republican,,,,,,,,,,,,K000004,,,,,,406178,,,,,Jonah Kūhiō Kalanianaʻole
7590,Kelley,Patrick,Henry,,,,1867-10-07,M,rep,MI,6,,Republican,,,,,,,,,,,,K000061,,,,,,406231,,,,5139,Patrick H. Kelley
7591,Kennedy,Ambrose,,,,,1875-12-01,M,rep,RI,3,,Republican,,,,,,,,,,,,K000100,,,,,,406268,,,,5174,Ambrose Kennedy
7592,Kinkaid,Moses,Pierce,,,,1856-01-24,M,rep,NE,6,,Republican,,,,,,,,,,,,K000221,,,,,,406380,,,,5278,Moses Kinkaid
7593,Kirkpatrick,William,Huntington,,,,1885-10-02,M,rep,PA,26,,Republican,,,,,,,,,,,,K000240,,,,,,406399,,,,5297,William Huntington Kirkpatrick
7594,Kissel,John,,,,,1864-07-31,M,rep,NY,3,,Republican,,,,,,,,,,,,K000245,,,,,,406404,,,,5302,John Kissel (New York politician)
7595,Kleczka,John,Casimir,,,,1885-05-06,M,rep,WI,4,,Republican,,,,,,,,,,,,K000260,,,,,,406418,,,,5316,John C. Kleczka
7596,Kline,Ardolph,Loges,,,,1858-02-21,M,rep,NY,5,,Republican,,,,,,,,,,,,K000266,,,,,,406424,,,,5320,Ardolph L. Kline
7597,Kline,Isaac,Clinton,,,,1858-08-18,M,rep,PA,16,,Republican,,,,,,,,,,,,K000267,,,,,,406425,,,,5321,Isaac Clinton Kline
7598,Knight,Charles,Landon,,,,1867-06-18,M,rep,OH,14,,Republican,,,,,,,,,,,,K000284,,,,,,406441,,,,5336,Charles Landon Knight
7599,Kraus,Milton,,,,,1866-06-26,M,rep,IN,11,,Republican,,,,,,,,,,,,K000323,,,,,,406477,,,,5364,Milton Kraus
7600,Kreider,Aaron,Shenk,,,,1863-06-26,M,rep,PA,18,,Republican,,,,,,,,,,,,K000327,,,,,,406481,,,,5366,Aaron Shenk Kreider
7601,Ladd,Edwin,Freemont,,,,1859-12-13,M,sen,ND,,3,Republican,,,,,,,,,,,,L000012,,,,,,406522,,,,5393,Edwin F. Ladd
7602,Lawrence,Henry,Franklin,,,,1868-01-31,M,rep,MO,3,,Republican,,,,,,,,,,,,L000135,,,,,,406640,,,,5512,Henry F. Lawrence
7603,Layton,Caleb,Rodney,,,,1851-09-08,M,rep,DE,0,,Republican,,,,,,,,,,,,L000151,,,,,,406656,,,,5527,Caleb R. Layton
7604,Lee,Warren,Isbell,,,,1876-02-05,M,rep,NY,6,,Republican,,,,,,,,,,,,L000207,,,,,,406710,,,,5571,Warren I. Lee
7605,Lenroot,Irvine,Luther,,,,1869-01-31,M,sen,WI,,3,Republican,,,,,,,,,,,,L000241,,,,,,406744,,,,5607,Irvine Lenroot
7606,London,Meyer,,,,,1871-12-29,M,rep,NY,12,,Socialist,,,,,,,,,,,,L000408,,,,,,406899,,,,5751,Meyer London
7607,Lufkin,Willfred,Weymouth,,,,1879-03-10,M,rep,MA,6,,Republican,,,,,,,,,,,,L000503,,,,,,406990,,,,5833,Willfred W. Lufkin
7608,Luhring,Oscar,Raymond,,,,1879-02-11,M,rep,IN,1,,Republican,,,,,,,,,,,,L000505,,,,,,406991,,,,5834,Oscar Raymond Luhring
7609,Maloney,Robert,Sarsfield,,,,1881-02-03,M,rep,MA,7,,Republican,,,,,,,,,,,,M000092,,,,,,407116,,,,5948,Robert S. Maloney
7610,Mann,James,Robert,,,,1856-10-20,M,rep,IL,2,,Republican,,,,,,,,,,,,M000104,,,,,,407128,,,,5959,James Robert Mann (Illinois politician)
7611,Mason,William,Ernest,,,,1850-07-07,M,rep,IL,-1,,Republican,,,,,,,,,,,,M000228,,,,,,407246,,,,6065,William E. Mason (American politician)
7612,McArthur,Clifton,Nesmith,,,,1879-06-10,M,rep,OR,3,,Republican,,,,,,,,,,,,M000298,,,,,,407313,,,,6124,Clifton N. McArthur
7613,McCormick,Washington,Jay,,,,1884-01-04,M,rep,MT,1,,Republican,,,,,,,,,,,,M000373,,,,,,407378,,,,6185,Washington J. McCormick
7614,McKinley,William,Brown,,,,1856-09-05,M,sen,IL,,3,Republican,,,,,,,,,,,,M000521,,,,,,407514,,,,6313,William B. McKinley
7615,McLaughlin,Joseph,,,,,1867-06-09,M,rep,PA,-1,,Republican,,,,,,,,,,,,M000540,,,,,,407532,,,,6328,Joseph McLaughlin (Pennsylvania politician)
7616,McPherson,Isaac,Vanbert,,,,1868-03-08,M,rep,MO,15,,Republican,,,,,,,,,,,,M000592,,,,,,407581,,,,6374,Isaac V. McPherson
7617,Millspaugh,Frank,Crenshaw,,,,1872-01-14,M,rep,MO,1,,Republican,,,,,,,,,,,,M000781,,,,,,407759,,,,6534,Frank C. Millspaugh
7618,Mondell,Franklin,Wheeler,,,,1860-11-06,M,rep,WY,0,,Republican,,,,,,,,,,,,M000852,,,,,,407825,,,,6590,Frank Wheeler Mondell
7619,Montoya,Néstor,,,,,1862-04-14,M,rep,NM,1,,Republican,,,,,,,,,,,,M000877,,,,,,407849,,,,6612,Néstor Montoya
7620,Nelson,Adolphus,Peter,,,,1872-03-28,M,rep,WI,11,,Republican,,,,,,,,,,,,N000029,,,,,,408120,,,,6861,Adolphus Peter Nelson
7621,Nicholson,Samuel,Danford,,,,1859-02-22,M,sen,CO,,3,Republican,,,,,,,,,,,,N000101,,,,,,408186,,,,6926,Samuel D. Nicholson
7622,Nolan,John,Ignatius,,,,1874-01-14,M,rep,CA,5,,Republican,,,,,,,,,,,,N000124,,,,,,408208,,,,6947,John I. Nolan
7623,Norton,Miner,Gibbs,,,,1857-05-11,M,rep,OH,20,,Republican,,,,,,,,,,,,N000154,,,,,,408236,,,,6973,Miner G. Norton
7624,Ogden,Charles,Franklin,,,,1873-02-04,M,rep,KY,5,,Republican,,,,,,,,,,,,O000042,,,,,,408325,,,,7030,Charles F. Ogden
7625,Olpp,Archibald,Ernest,,,,1882-05-12,M,rep,NJ,11,,Republican,,,,,,,,,,,,O000082,,,,,,408354,,,,7069,Archibald E. Olpp
7626,Overstreet,James,Whetstone,,,,1866-08-28,M,rep,GA,1,,Democrat,,,,,,,,,,,,O000143,,,,,,408394,,,,7123,James W. Overstreet
7627,Padgett,Lemuel,Phillips,,,,1855-11-28,M,rep,TN,7,,Democrat,,,,,,,,,,,,P000012,,,,,,408423,,,,7150,Lemuel P. Padgett
7628,Parker,Richard,Wayne,,,,1848-08-06,M,rep,NJ,9,,Republican,,,,,,,,,,,,P000070,,,,,,408480,,,,7203,Richard W. Parker
7629,Parrish,Lucian,Walton,,,,1878-01-10,M,rep,TX,13,,Democrat,,,,,,,,,,,,P000083,,,,,,408493,,,,7215,Lucian W. Parrish
7630,Paul,John,,,,,1883-12-09,M,rep,VA,7,,Republican,,,,,,,,,,,,P000143,,,,,,408550,,,,7268,John Paul Jr. (judge)
7631,Peters,John,Andrew,,,,1864-08-13,M,rep,ME,3,,Republican,,,,,,,,,,,,P000253,,,,,,408656,,,,7366,John A. Peters (1864–1953)
7632,Petersen,Andrew,Nicholas,,,,1870-03-10,M,rep,NY,9,,Republican,,,,,,,,,,,,P000257,,,,,,408660,,,,7370,Andrew Petersen
7633,Pringey,Joseph,Colburn,,,,1858-05-22,M,rep,OK,4,,Republican,,,,,,,,,,,,P000542,,,,,,408926,,,,7628,Joseph C. Pringey
7634,Radcliffe,Amos,Henry,,,,1870-01-16,M,rep,NJ,7,,Republican,,,,,,,,,,,,R000005,,,,,,408988,,,,7684,Amos H. Radcliffe
7635,Rainey,Lilius,Bratton,,,,1876-07-27,M,rep,AL,7,,Democrat,,,,,,,,,,,,R000017,,,,,,408999,,,,7694,Lilius Bratton Rainey
7636,Reavis,Charles,Frank,,,,1870-09-05,M,rep,NE,1,,Republican,,,,,,,,,,,,R000101,,,,,,409081,,,,7772,C. Frank Reavis
7637,Reber,John,,,,,1858-02-01,M,rep,PA,12,,Republican,,,,,,,,,,,,R000102,,,,,,409082,,,,7773,John Reber
7638,Rhodes,Marion,Edwards,,,,1868-01-04,M,rep,MO,13,,Republican,,,,,,,,,,,,R000190,,,,,,409166,,,,7846,Marion E. Rhodes
7639,Ricketts,Edwin,Darlington,,,,1867-08-03,M,rep,OH,11,,Republican,,,,,,,,,,,,R000236,,,,,,409212,,,,7889,Edwin D. Ricketts
7640,Riddick,Carl,Wood,,,,1872-02-25,M,rep,MT,2,,Republican,,,,,,,,,,,,R000237,,,,,,409213,,,,7890,Carl W. Riddick
7641,Robertson,Alice,Mary,,,,1854-01-02,F,rep,OK,2,,Republican,,,,,,,,,,,,R000318,,,,,,409289,,,,7957,Alice Mary Robertson
7642,Rodenberg,William,August,,,,1865-10-30,M,rep,IL,22,,Republican,,,,,,,,,,,,R000371,,,,,,409341,,,,8007,William A. Rodenberg
7643,Rose,John,Marshall,,,,1856-05-18,M,rep,PA,19,,Republican,,,,,,,,,,,,R000437,,,,,,409401,,,,8060,John Marshall Rose
7644,Rossdale,Albert,Berger,,,,1878-10-23,M,rep,NY,23,,Republican,,,,,,,,,,,,R000457,,,,,,409421,,,,8079,Albert B. Rossdale
7645,Rucker,William,Waller,,,,1855-02-01,M,rep,MO,2,,Democrat,,,,,,,,,,,,R000494,,,,,,409453,,,,8103,William W. Rucker
7646,Ryan,Thomas,Jefferson,,,,1890-06-17,M,rep,NY,15,,Republican,,,,,,,,,,,,R000560,,,,,,409516,,,,8158,Thomas Jefferson Ryan
7647,Scott,Lon,Allen,,,,1888-09-25,M,rep,TN,8,,Republican,,,,,,,,,,,,S000181,,,,,,409687,,,,8308,Lon A. Scott
7648,Shaw,Guy,Loren,,,,1881-05-16,M,rep,IL,20,,Republican,,,,,,,,,,,,S000306,,,,,,409804,,,,8417,Guy L. Shaw
